Permutation,eval_r2,eval_mape,eval_mdape,eval_consensus
"('DESTROYED', 'INCOME', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7215011156384793,0.16448510158305446,0.13076376888364405,0.19124925160940642
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7298919682671534,0.17411496248785516,0.12960388681903595,0.19127562701324588
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7398054960156566,0.17552893610837103,0.13894956037861073,0.19155766682377506
"('DESTROYED', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7208241180779349,0.16229322590428258,0.1332836978896468,0.19158426857199817
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7369324792314033,0.1649807341742384,0.14716430079693837,0.1917375185799245
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7293157949524789,0.16741533844118867,0.1372567514420353,0.19178543164358172
"('DESTROYED', 'GRID_SMOD', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7246311714767053,0.16381152985777675,0.136525832146819,0.1919020635092968
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'DESTROYED×INCOME')",0.7353517470845539,0.1630749307332456,0.14827010307075986,0.1919977622398172
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7206717772637266,0.16671295576097414,0.13004118489795824,0.1920274544650686
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'GRID_SMOD', 'EPR')",0.7358070068507843,0.1753197176026211,0.13712175418035538,0.19221148831073073
"('DESTROYED', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7181537373127139,0.16348091496948242,0.13143183703132005,0.1922530048960295
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7302039871603928,0.16511163428456652,0.1420618916404191,0.19232317958819758
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'EPR')",0.7323333207526559,0.16644237213269253,0.14361650481673638,0.19257518539892435
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7167259792495528,0.16519859065630513,0.1318597898192432,0.1934441337419985
"('DESTROYED', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7178973447193409,0.1674593287728389,0.13087613738996792,0.19347937381448865
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7389494287729614,0.17382744068469275,0.1458077267702443,0.19356191289399186
"('DESTROYED', 'GRID_SMOD', 'TENURE_SECURITY', 'EPR')",0.7215679796554184,0.16730992713921114,0.1351188559542128,0.1936202678126685
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)', 'EPR')",0.7376249371169918,0.17434224415570787,0.14429469694955108,0.19367066799608904
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'EPR', 'DESTROYED×INCOME')",0.7190752870927415,0.16646004082668284,0.1347651546012664,0.19404996944506925
"('DESTROYED', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7312971874401177,0.16908884066642627,0.14441405453634018,0.19406856925421623
"('DESTROYED', 'INCOME', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7181753206923425,0.16604535533100365,0.1346426662881463,0.19417090030893583
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7236832147484216,0.17469166407510062,0.13303533814428858,0.19468126249032255
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7262960286406861,0.16914322312246166,0.1416596956565436,0.19483563004610638
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'EPR', 'DESTROYED×INCOME')",0.7372399028554963,0.1752453017292038,0.1465817043613469,0.1948623677450181
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7243172479888991,0.16958338785225757,0.13946730097355833,0.19491114694563894
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7305529118700038,0.16753677766311736,0.14824345236909492,0.19507577272073617
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7279972437900855,0.16768576318623898,0.14810720129117638,0.19593190689577664
"('DESTROYED', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7126599318125572,0.16754023117987044,0.13324616487152338,0.19604215474627887
"('DESTROYED', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7321710781813693,0.16794854215621163,0.1527512074789632,0.1961762238179352
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'TENURE_SECURITY', 'EPR')",0.7181796607106316,0.16913400082618157,0.137604153930758,0.19618616468210268
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7284919864088949,0.1654073155935157,0.15166006249492875,0.1961917972265165
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7184910286170771,0.17722690374517905,0.13059857135560182,0.1964448154945679
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7258013890211399,0.16687939594802081,0.14849045223288818,0.19652281971992303
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'EPR', 'DESTROYED×INCOME')",0.7218353124023673,0.17668877679027054,0.13503953805848,0.19663100081546106
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'EPR')",0.7291910667700408,0.16823542539729328,0.15210159963441608,0.19704865275388952
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'EPR', 'DESTROYED×INCOME')",0.7256639706952029,0.16862439534425977,0.14904289093375614,0.19733443852760432
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'TENURE_SECURITY', 'EPR')",0.7240308991023332,0.16931000565441556,0.14703331423142582,0.19743747359450273
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)', 'DESTROYED×INCOME')",0.7241373553701305,0.17651100412005521,0.14168904941050964,0.19802089938681147
"('DESTROYED', 'GRID_SMOD', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7152774574534408,0.17012354259212595,0.1398222229788275,0.1982227693725042
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD', 'EPR')",0.7255052693250394,0.17066094504701504,0.15064399731641623,0.1985998910127973
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'EPR', 'DESTROYED×INCOME')",0.7275528271146434,0.17043408150133577,0.15360412128351905,0.19882845855673714
